game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
11016,food,ice_cream,deep,6,False,2,,20,True,14,4,0,18,0.7777777777777778,6,3,9,0.6666666666666666,6,18,0.3333333333333333
1725,animal,shark,deep,8,False,2,,20,True,15,3,0,18,0.8333333333333334,7,2,9,0.7777777777777778,7,18,0.3888888888888889
1066,animal,aquatic_vertebrate,close,4,False,4,,20,True,13,3,0,16,0.8125,12,2,14,0.8571428571428571,3,16,0.1875
6543,artifact,ship,deep,7,False,2,,20,True,13,5,0,18,0.7222222222222222,12,4,16,0.75,7,18,0.3888888888888889
11697,food,beefsteak,deep,5,True,2,12,12,False,7,3,0,10,0.7,3,1,4,0.75,2,10,0.2
5807,artifact,cutting_implement,deep,5,False,3,,20,True,16,1,0,17,0.9411764705882353,8,1,9,0.8888888888888888,6,17,0.35294117647058826
9949,body_part,artery,deep,6,True,3,20,20,False,14,3,0,17,0.8235294117647058,14,2,16,0.875,3,17,0.17647058823529413
17257,plant,woody_plant,close,3,False,2,,20,True,7,11,0,18,0.3888888888888889,6,9,15,0.4,8,18,0.4444444444444444
1136,animal,bony_fish,deep,6,True,1,6,6,False,1,4,0,5,0.2,1,4,5,0.2,3,5,0.6
12016,food,bread,close,4,False,3,,20,True,9,8,0,17,0.5294117647058824,9,8,17,0.5294117647058824,11,17,0.6470588235294118
10981,food,frozen_dessert,deep,5,False,3,,20,True,11,6,0,17,0.6470588235294118,5,5,10,0.5,8,17,0.47058823529411764
546,animal,aquatic_vertebrate,close,4,True,2,13,13,False,8,3,0,11,0.7272727272727273,6,2,8,0.75,3,11,0.2727272727272727
16249,plant,cedar,deep,7,False,4,,20,True,12,4,0,16,0.75,10,2,12,0.8333333333333334,4,16,0.25
6347,artifact,bag,close,4,False,4,,20,True,9,7,0,16,0.5625,8,7,15,0.5333333333333333,7,16,0.4375
3947,animal,bird_of_prey,deep,5,True,2,15,15,False,7,6,0,13,0.5384615384615384,6,6,12,0.5,6,13,0.46153846153846156
357,animal,mammal,close,4,True,1,7,7,False,3,3,0,6,0.5,3,1,4,0.75,2,6,0.3333333333333333
5506,artifact,electronic_device,close,4,False,1,,20,True,17,2,0,19,0.8947368421052632,0,0,0,0,13,19,0.6842105263157895
4288,body_part,bone,deep,5,False,2,,20,True,13,5,0,18,0.7222222222222222,7,3,10,0.7,6,18,0.3333333333333333
4458,body_part,nose,deep,5,True,1,7,7,False,6,0,0,6,1.0,6,0,6,1.0,1,6,0.16666666666666666
9334,body_part,muscle,close,4,True,3,13,13,False,8,2,0,10,0.8,8,2,10,0.8,3,10,0.3
819,animal,bony_fish,deep,6,False,2,,20,True,14,4,0,18,0.7777777777777778,12,4,16,0.75,4,18,0.2222222222222222
3172,animal,vertebrate,close,3,True,1,4,4,False,2,1,0,3,0.6666666666666666,1,0,1,1.0,0,3,0.0
3852,animal,hawk,deep,6,False,2,,20,True,13,5,0,18,0.7222222222222222,9,4,13,0.6923076923076923,7,18,0.3888888888888889
3966,animal,Old_World_vulture,deep,7,False,4,,20,True,12,4,0,16,0.75,8,4,12,0.6666666666666666,6,16,0.375
17248,plant,fruit_tree,deep,6,True,1,10,10,False,3,6,0,9,0.3333333333333333,2,5,7,0.2857142857142857,4,9,0.4444444444444444
15310,plant,tree,close,4,False,3,,20,True,15,2,0,17,0.8823529411764706,11,0,11,1.0,2,17,0.11764705882352941
10994,food,dessert,close,4,True,2,18,18,False,10,6,0,16,0.625,10,6,16,0.625,5,16,0.3125
2971,animal,New_World_flycatcher,deep,7,False,2,,20,True,7,11,0,18,0.3888888888888889,7,11,18,0.3888888888888889,7,18,0.3888888888888889
10237,food,condiment,deep,5,True,2,16,16,False,11,3,0,14,0.7857142857142857,8,2,10,0.8,3,14,0.21428571428571427
12095,food,flatbread,deep,5,True,2,15,15,False,10,3,0,13,0.7692307692307693,9,2,11,0.8181818181818182,2,13,0.15384615384615385
5224,artifact,measuring_instrument,deep,5,False,2,,20,True,15,3,0,18,0.8333333333333334,9,2,11,0.8181818181818182,5,18,0.2777777777777778
658,animal,aquatic_vertebrate,close,4,True,1,15,15,False,10,4,0,14,0.7142857142857143,9,2,11,0.8181818181818182,2,14,0.14285714285714285
1943,animal,shark,deep,8,True,3,15,15,False,8,4,0,12,0.6666666666666666,6,4,10,0.6,4,12,0.3333333333333333
16414,plant,woody_plant,close,3,True,1,6,6,False,2,3,0,5,0.4,2,2,4,0.5,3,5,0.6
4348,body_part,bone,deep,5,False,4,,20,True,15,1,0,16,0.9375,15,1,16,0.9375,1,16,0.0625
10838,food,dessert,close,4,False,3,,20,True,6,11,0,17,0.35294117647058826,5,4,9,0.5555555555555556,6,17,0.35294117647058826
9596,body_part,sense_organ,close,3,True,1,18,18,False,17,0,0,17,1.0,6,0,6,1.0,11,17,0.6470588235294118
3743,animal,bird_of_prey,deep,5,False,2,,20,True,13,5,0,18,0.7222222222222222,12,4,16,0.75,4,18,0.2222222222222222
4875,artifact,painting,deep,5,False,1,,20,True,17,2,0,19,0.8947368421052632,2,0,2,1.0,11,19,0.5789473684210527
11376,food,cake,close,3,False,2,,20,True,7,11,0,18,0.3888888888888889,7,7,14,0.5,8,18,0.4444444444444444
5516,artifact,electronic_device,close,4,False,2,,20,True,16,2,0,18,0.8888888888888888,12,2,14,0.8571428571428571,4,18,0.2222222222222222
15598,plant,larch,deep,7,False,3,,20,True,6,11,0,17,0.35294117647058826,4,9,13,0.3076923076923077,9,17,0.5294117647058824
11059,food,pudding,deep,5,True,1,4,4,False,2,1,0,3,0.6666666666666666,2,1,3,0.6666666666666666,0,3,0.0
2806,animal,vertebrate,close,3,False,3,,20,True,12,5,0,17,0.7058823529411765,10,5,15,0.6666666666666666,6,17,0.35294117647058826
6607,artifact,ship,deep,7,False,4,,20,True,11,5,0,16,0.6875,10,4,14,0.7142857142857143,3,16,0.1875
3192,animal,bird,close,4,False,3,,20,True,14,3,0,17,0.8235294117647058,9,3,12,0.75,6,17,0.35294117647058826
16469,plant,tree,close,4,False,3,,20,True,12,5,0,17,0.7058823529411765,4,5,9,0.4444444444444444,8,17,0.47058823529411764
5184,artifact,measuring_instrument,deep,5,False,6,,20,True,11,3,0,14,0.7857142857142857,11,3,14,0.7857142857142857,3,14,0.21428571428571427
5652,artifact,stringed_instrument,deep,5,False,4,,20,True,8,8,0,16,0.5,8,8,16,0.5,6,16,0.375
4465,body_part,sense_organ,close,3,False,3,,20,True,13,4,0,17,0.7647058823529411,6,2,8,0.75,7,17,0.4117647058823529
5757,artifact,cutter,deep,6,False,3,,20,True,13,4,0,17,0.7647058823529411,13,2,15,0.8666666666666667,3,17,0.17647058823529413
10074,body_part,blood_vessel,deep,5,False,4,,20,True,13,3,0,16,0.8125,13,3,16,0.8125,3,16,0.1875
5265,artifact,musical_instrument,close,4,False,4,,20,True,11,5,0,16,0.6875,11,5,16,0.6875,4,16,0.25
4450,body_part,sense_organ,close,3,True,2,17,17,False,13,2,0,15,0.8666666666666667,9,1,10,0.9,4,15,0.26666666666666666
5653,artifact,musical_instrument,close,4,False,3,,20,True,10,7,0,17,0.5882352941176471,8,6,14,0.5714285714285714,6,17,0.35294117647058826
6396,artifact,container,close,3,False,4,,20,True,11,5,0,16,0.6875,3,2,5,0.6,6,16,0.375
4020,body_part,internal_organ,close,3,False,2,,20,True,11,7,0,18,0.6111111111111112,6,4,10,0.6,3,18,0.16666666666666666
10858,food,dessert,close,4,False,2,,20,True,6,12,0,18,0.3333333333333333,6,11,17,0.35294117647058826,6,18,0.3333333333333333
15611,plant,conifer,deep,6,True,2,15,15,False,4,9,0,13,0.3076923076923077,4,6,10,0.4,7,13,0.5384615384615384
12377,food,sweet_roll,deep,6,False,2,,20,True,16,2,0,18,0.8888888888888888,11,1,12,0.9166666666666666,4,18,0.2222222222222222
9670,body_part,ocular_muscle,deep,5,True,5,19,19,False,12,2,0,14,0.8571428571428571,12,2,14,0.8571428571428571,4,14,0.2857142857142857
