game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
4458,body_part,nose,deep,5,False,1,,20,True,19,0,0,19,1.0,7,0,7,1.0,2,19,0.10526315789473684
9334,body_part,muscle,close,4,False,4,,20,True,16,0,0,16,1.0,16,0,16,1.0,1,16,0.0625
819,animal,bony_fish,deep,6,False,3,,20,True,13,4,0,17,0.7647058823529411,9,3,12,0.75,5,17,0.29411764705882354
3172,animal,vertebrate,close,3,False,1,,20,True,14,5,0,19,0.7368421052631579,6,5,11,0.5454545454545454,5,19,0.2631578947368421
3852,animal,hawk,deep,6,False,4,,20,True,14,2,0,16,0.875,12,1,13,0.9230769230769231,3,16,0.1875
3966,animal,Old_World_vulture,deep,7,False,4,,20,True,11,5,0,16,0.6875,11,4,15,0.7333333333333333,5,16,0.3125
17248,plant,fruit_tree,deep,6,False,0,,20,True,16,4,0,20,0.8,13,2,15,0.8666666666666667,3,20,0.15
15310,plant,tree,close,4,False,4,,20,True,16,0,0,16,1.0,15,0,15,1.0,1,16,0.0625
10994,food,dessert,close,4,False,1,,20,True,16,3,0,19,0.8421052631578947,15,3,18,0.8333333333333334,2,19,0.10526315789473684
2971,animal,New_World_flycatcher,deep,7,False,3,,20,True,16,1,0,17,0.9411764705882353,16,1,17,0.9411764705882353,1,17,0.058823529411764705
10237,food,condiment,deep,5,False,2,,20,True,16,2,0,18,0.8888888888888888,8,0,8,1.0,3,18,0.16666666666666666
12095,food,flatbread,deep,5,False,3,,20,True,11,6,0,17,0.6470588235294118,11,6,17,0.6470588235294118,6,17,0.35294117647058826
5224,artifact,measuring_instrument,deep,5,False,0,,20,True,18,2,0,20,0.9,18,2,20,0.9,3,20,0.15
658,animal,aquatic_vertebrate,close,4,True,2,6,6,False,2,2,0,4,0.5,2,2,4,0.5,1,4,0.25
1943,animal,shark,deep,8,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,2,3,0.6666666666666666
16414,plant,woody_plant,close,3,False,0,,20,True,20,0,0,20,1.0,20,0,20,1.0,0,20,0.0
4348,body_part,bone,deep,5,False,2,,20,True,15,3,0,18,0.8333333333333334,15,3,18,0.8333333333333334,2,18,0.1111111111111111
10838,food,dessert,close,4,False,2,,20,True,10,8,0,18,0.5555555555555556,10,8,18,0.5555555555555556,9,18,0.5
9596,body_part,sense_organ,close,3,False,0,,20,True,16,4,0,20,0.8,14,4,18,0.7777777777777778,4,20,0.2
3743,animal,bird_of_prey,deep,5,True,1,9,9,False,5,3,0,8,0.625,4,3,7,0.5714285714285714,3,8,0.375
4875,artifact,painting,deep,5,False,0,,20,True,20,0,0,20,1.0,0,0,0,0,20,20,1.0
11376,food,cake,close,3,True,1,8,8,False,5,2,0,7,0.7142857142857143,4,2,6,0.6666666666666666,2,7,0.2857142857142857
5516,artifact,electronic_device,close,4,False,2,,20,True,14,4,0,18,0.7777777777777778,12,2,14,0.8571428571428571,4,18,0.2222222222222222
15598,plant,larch,deep,7,False,2,,20,True,14,4,0,18,0.7777777777777778,12,2,14,0.8571428571428571,3,18,0.16666666666666666
11059,food,pudding,deep,5,True,2,8,8,False,5,1,0,6,0.8333333333333334,5,1,6,0.8333333333333334,3,6,0.5
2806,animal,vertebrate,close,3,True,1,5,5,False,4,0,0,4,1.0,0,0,0,0,3,4,0.75
6607,artifact,ship,deep,7,False,3,,20,True,15,2,0,17,0.8823529411764706,9,2,11,0.8181818181818182,3,17,0.17647058823529413
3192,animal,bird,close,4,False,4,,20,True,11,5,0,16,0.6875,9,3,12,0.75,5,16,0.3125
16469,plant,tree,close,4,False,1,,20,True,19,0,0,19,1.0,2,0,2,1.0,2,19,0.10526315789473684
5184,artifact,measuring_instrument,deep,5,False,0,,20,True,20,0,0,20,1.0,20,0,20,1.0,0,20,0.0
5652,artifact,stringed_instrument,deep,5,False,2,,20,True,10,8,0,18,0.5555555555555556,10,7,17,0.5882352941176471,8,18,0.4444444444444444
4465,body_part,sense_organ,close,3,False,2,,20,True,18,0,0,18,1.0,5,0,5,1.0,2,18,0.1111111111111111
5757,artifact,cutter,deep,6,False,1,,20,True,19,0,0,19,1.0,19,0,19,1.0,0,19,0.0
10074,body_part,blood_vessel,deep,5,True,1,9,9,False,6,2,0,8,0.75,5,2,7,0.7142857142857143,2,8,0.25
5265,artifact,musical_instrument,close,4,False,0,,20,True,17,3,0,20,0.85,11,2,13,0.8461538461538461,4,20,0.2
4450,body_part,sense_organ,close,3,True,1,15,15,False,14,0,0,14,1.0,14,0,14,1.0,0,14,0.0
5653,artifact,musical_instrument,close,4,False,7,,20,True,12,1,0,13,0.9230769230769231,8,0,8,1.0,5,13,0.38461538461538464
6396,artifact,container,close,3,False,1,,20,True,19,0,0,19,1.0,2,0,2,1.0,4,19,0.21052631578947367
4020,body_part,internal_organ,close,3,True,2,7,7,False,4,1,0,5,0.8,3,1,4,0.75,0,5,0.0
10858,food,dessert,close,4,False,4,,20,True,13,3,0,16,0.8125,13,3,16,0.8125,5,16,0.3125
15611,plant,conifer,deep,6,False,4,,20,True,12,4,0,16,0.75,12,3,15,0.8,3,16,0.1875
12377,food,sweet_roll,deep,6,False,8,,20,True,12,0,0,12,1.0,12,0,12,1.0,2,12,0.16666666666666666
9670,body_part,ocular_muscle,deep,5,False,5,,20,True,13,2,0,15,0.8666666666666667,10,2,12,0.8333333333333334,5,15,0.3333333333333333
