game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
546,animal,aquatic_vertebrate,close,4,True,1,8,8,False,1,6,0,7,0.14285714285714285,1,3,4,0.25,3,7,0.42857142857142855
16249,plant,cedar,deep,7,False,1,,20,True,13,6,0,19,0.6842105263157895,11,4,15,0.7333333333333333,5,19,0.2631578947368421
6347,artifact,bag,close,4,False,1,,20,True,18,1,0,19,0.9473684210526315,8,0,8,1.0,11,19,0.5789473684210527
3947,animal,bird_of_prey,deep,5,False,2,,20,True,13,5,0,18,0.7222222222222222,13,5,18,0.7222222222222222,3,18,0.16666666666666666
357,animal,mammal,close,4,True,1,5,5,False,2,2,0,4,0.5,2,2,4,0.5,3,4,0.75
5506,artifact,electronic_device,close,4,False,0,,20,True,20,0,0,20,1.0,10,0,10,1.0,10,20,0.5
4288,body_part,bone,deep,5,True,1,6,6,False,2,3,0,5,0.4,2,3,5,0.4,2,5,0.4
4458,body_part,nose,deep,5,False,3,,20,True,6,11,0,17,0.35294117647058826,6,11,17,0.35294117647058826,6,17,0.35294117647058826
9334,body_part,muscle,close,4,False,1,,20,True,17,2,0,19,0.8947368421052632,8,2,10,0.8,5,19,0.2631578947368421
819,animal,bony_fish,deep,6,False,2,,20,True,12,6,0,18,0.6666666666666666,11,6,17,0.6470588235294118,4,18,0.2222222222222222
3172,animal,vertebrate,close,3,False,2,,20,True,8,10,0,18,0.4444444444444444,6,10,16,0.375,11,18,0.6111111111111112
3852,animal,hawk,deep,6,False,1,,20,True,9,9,1,19,0.5,5,8,13,0.38461538461538464,6,18,0.3333333333333333
3966,animal,Old_World_vulture,deep,7,True,1,9,9,False,3,5,0,8,0.375,3,5,8,0.375,3,8,0.375
17248,plant,fruit_tree,deep,6,False,3,,20,True,10,7,0,17,0.5882352941176471,8,2,10,0.8,8,17,0.47058823529411764
15310,plant,tree,close,4,False,1,,20,True,14,5,0,19,0.7368421052631579,13,4,17,0.7647058823529411,5,19,0.2631578947368421
10994,food,dessert,close,4,False,2,,20,True,7,11,0,18,0.3888888888888889,5,9,14,0.35714285714285715,8,18,0.4444444444444444
2971,animal,New_World_flycatcher,deep,7,True,1,9,9,False,3,5,0,8,0.375,2,4,6,0.3333333333333333,5,8,0.625
10237,food,condiment,deep,5,False,1,,20,True,11,8,0,19,0.5789473684210527,7,5,12,0.5833333333333334,6,19,0.3157894736842105
12095,food,flatbread,deep,5,False,1,,20,True,8,10,1,19,0.4444444444444444,8,8,16,0.5,7,18,0.3888888888888889
5224,artifact,measuring_instrument,deep,5,False,1,,20,True,13,6,0,19,0.6842105263157895,11,2,13,0.8461538461538461,3,19,0.15789473684210525
658,animal,aquatic_vertebrate,close,4,False,2,,20,True,7,11,0,18,0.3888888888888889,5,7,12,0.4166666666666667,4,18,0.2222222222222222
1943,animal,shark,deep,8,False,1,,20,True,6,13,0,19,0.3157894736842105,4,9,13,0.3076923076923077,7,19,0.3684210526315789
16414,plant,woody_plant,close,3,False,2,,20,True,14,4,0,18,0.7777777777777778,13,4,17,0.7647058823529411,3,18,0.16666666666666666
4348,body_part,bone,deep,5,False,1,,20,True,14,5,0,19,0.7368421052631579,10,4,14,0.7142857142857143,5,19,0.2631578947368421
10838,food,dessert,close,4,False,0,,20,True,15,5,0,20,0.75,14,5,19,0.7368421052631579,6,20,0.3
9596,body_part,sense_organ,close,3,False,1,,20,True,18,1,0,19,0.9473684210526315,11,1,12,0.9166666666666666,3,19,0.15789473684210525
3743,animal,bird_of_prey,deep,5,True,1,9,9,False,4,4,0,8,0.5,0,1,1,0.0,3,8,0.375
4875,artifact,painting,deep,5,False,0,,20,True,19,1,0,20,0.95,0,0,0,0,14,20,0.7
11376,food,cake,close,3,True,1,7,7,False,1,5,0,6,0.16666666666666666,1,5,6,0.16666666666666666,5,6,0.8333333333333334
5516,artifact,electronic_device,close,4,False,1,,20,True,18,1,0,19,0.9473684210526315,18,1,19,0.9473684210526315,0,19,0.0
15598,plant,larch,deep,7,True,1,14,14,False,6,7,0,13,0.46153846153846156,5,6,11,0.45454545454545453,8,13,0.6153846153846154
11059,food,pudding,deep,5,False,1,,20,True,8,11,0,19,0.42105263157894735,6,9,15,0.4,8,19,0.42105263157894735
2806,animal,vertebrate,close,3,True,1,5,5,False,2,2,0,4,0.5,1,1,2,0.5,2,4,0.5
6607,artifact,ship,deep,7,False,1,,20,True,12,7,0,19,0.631578947368421,10,6,16,0.625,1,19,0.05263157894736842
3192,animal,bird,close,4,False,0,,20,True,17,3,0,20,0.85,7,2,9,0.7777777777777778,5,20,0.25
16469,plant,tree,close,4,False,1,,20,True,15,4,0,19,0.7894736842105263,7,3,10,0.7,4,19,0.21052631578947367
5184,artifact,measuring_instrument,deep,5,False,1,,20,True,17,2,0,19,0.8947368421052632,17,2,19,0.8947368421052632,2,19,0.10526315789473684
5652,artifact,stringed_instrument,deep,5,False,0,,20,True,14,6,0,20,0.7,14,5,19,0.7368421052631579,4,20,0.2
4465,body_part,sense_organ,close,3,False,2,,20,True,14,4,0,18,0.7777777777777778,13,3,16,0.8125,1,18,0.05555555555555555
5757,artifact,cutter,deep,6,False,2,,20,True,7,8,3,18,0.4666666666666667,7,8,15,0.4666666666666667,1,15,0.06666666666666667
10074,body_part,blood_vessel,deep,5,False,2,,20,True,10,8,0,18,0.5555555555555556,10,8,18,0.5555555555555556,7,18,0.3888888888888889
5265,artifact,musical_instrument,close,4,False,0,,20,True,9,11,0,20,0.45,9,11,20,0.45,3,20,0.15
4450,body_part,sense_organ,close,3,True,1,6,6,False,3,2,0,5,0.6,2,1,3,0.6666666666666666,2,5,0.4
5653,artifact,musical_instrument,close,4,False,1,,20,True,17,2,0,19,0.8947368421052632,7,2,9,0.7777777777777778,6,19,0.3157894736842105
6396,artifact,container,close,3,False,1,,20,True,16,3,0,19,0.8421052631578947,5,1,6,0.8333333333333334,11,19,0.5789473684210527
4020,body_part,internal_organ,close,3,False,1,,20,True,14,5,0,19,0.7368421052631579,14,5,19,0.7368421052631579,5,19,0.2631578947368421
10858,food,dessert,close,4,False,0,,20,True,8,12,0,20,0.4,8,9,17,0.47058823529411764,5,20,0.25
15611,plant,conifer,deep,6,False,1,,20,True,10,9,0,19,0.5263157894736842,10,7,17,0.5882352941176471,7,19,0.3684210526315789
12377,food,sweet_roll,deep,6,False,2,,20,True,7,11,0,18,0.3888888888888889,6,9,15,0.4,8,18,0.4444444444444444
9670,body_part,ocular_muscle,deep,5,False,1,,20,True,10,9,0,19,0.5263157894736842,8,7,15,0.5333333333333333,8,19,0.42105263157894735
