game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
17047,plant,woody_plant,close,3,False,3,,20,True,3,14,0,17,0.17647058823529413,3,12,15,0.2,8,17,0.47058823529411764
11006,food,dessert,close,4,True,1,11,11,False,3,7,0,10,0.3,1,3,4,0.25,4,10,0.4
9433,body_part,muscle,close,4,True,1,15,15,False,5,9,0,14,0.35714285714285715,3,5,8,0.375,4,14,0.2857142857142857
15508,plant,woody_plant,close,3,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,1,3,0.3333333333333333
1261,animal,vertebrate,close,3,True,2,11,11,False,2,7,0,9,0.2222222222222222,0,6,6,0.0,7,9,0.7777777777777778
11459,food,conserve,deep,6,True,1,5,5,False,1,3,0,4,0.25,1,3,4,0.25,3,4,0.75
11921,food,bread,close,4,True,2,8,8,False,3,3,0,6,0.5,2,3,5,0.4,4,6,0.6666666666666666
15790,plant,fir,deep,7,True,1,16,16,False,6,9,0,15,0.4,3,7,10,0.3,6,15,0.4
11384,food,cake,close,3,False,1,,20,True,5,14,0,19,0.2631578947368421,3,6,9,0.3333333333333333,2,19,0.10526315789473684
6380,artifact,container,close,3,False,1,,20,True,9,10,0,19,0.47368421052631576,1,0,1,1.0,8,19,0.42105263157894735
6606,artifact,warship,deep,8,False,2,,20,True,5,13,0,18,0.2777777777777778,5,12,17,0.29411764705882354,7,18,0.3888888888888889
11016,food,ice_cream,deep,6,True,2,14,14,False,4,8,0,12,0.3333333333333333,4,6,10,0.4,5,12,0.4166666666666667
1725,animal,shark,deep,8,False,2,,20,True,6,12,0,18,0.3333333333333333,3,9,12,0.25,6,18,0.3333333333333333
1066,animal,aquatic_vertebrate,close,4,False,2,,20,True,6,12,0,18,0.3333333333333333,3,7,10,0.3,10,18,0.5555555555555556
6543,artifact,ship,deep,7,False,1,,20,True,7,12,0,19,0.3684210526315789,5,11,16,0.3125,7,19,0.3684210526315789
11697,food,beefsteak,deep,5,True,2,18,18,False,6,10,0,16,0.375,4,8,12,0.3333333333333333,5,16,0.3125
5807,artifact,cutting_implement,deep,5,False,2,,20,True,11,7,0,18,0.6111111111111112,6,3,9,0.6666666666666666,6,18,0.3333333333333333
9949,body_part,artery,deep,6,False,1,,20,True,9,10,0,19,0.47368421052631576,5,6,11,0.45454545454545453,6,19,0.3157894736842105
17257,plant,woody_plant,close,3,False,1,,20,True,6,13,0,19,0.3157894736842105,2,7,9,0.2222222222222222,4,19,0.21052631578947367
1136,animal,bony_fish,deep,6,True,2,19,19,False,4,13,0,17,0.23529411764705882,2,9,11,0.18181818181818182,9,17,0.5294117647058824
12016,food,bread,close,4,True,1,5,5,False,1,3,0,4,0.25,1,2,3,0.3333333333333333,2,4,0.5
10981,food,frozen_dessert,deep,5,True,1,9,9,False,2,6,0,8,0.25,1,4,5,0.2,3,8,0.375
546,animal,aquatic_vertebrate,close,4,True,2,15,15,False,4,9,0,13,0.3076923076923077,2,6,8,0.25,6,13,0.46153846153846156
16249,plant,cedar,deep,7,False,2,,20,True,7,11,0,18,0.3888888888888889,6,11,17,0.35294117647058826,6,18,0.3333333333333333
6347,artifact,bag,close,4,False,1,,20,True,6,13,0,19,0.3157894736842105,5,8,13,0.38461538461538464,8,19,0.42105263157894735
3947,animal,bird_of_prey,deep,5,True,1,12,12,False,0,11,0,11,0.0,0,9,9,0.0,7,11,0.6363636363636364
357,animal,mammal,close,4,True,1,5,5,False,1,3,0,4,0.25,1,2,3,0.3333333333333333,2,4,0.5
5506,artifact,electronic_device,close,4,False,0,,20,True,18,2,0,20,0.9,0,0,0,0,18,20,0.9
4288,body_part,bone,deep,5,True,1,5,5,False,3,1,0,4,0.75,0,1,1,0.0,0,4,0.0
4458,body_part,nose,deep,5,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,3,3,1.0
9334,body_part,muscle,close,4,False,1,,20,True,6,13,0,19,0.3157894736842105,4,11,15,0.26666666666666666,4,19,0.21052631578947367
819,animal,bony_fish,deep,6,True,2,19,19,False,4,13,0,17,0.23529411764705882,3,7,10,0.3,6,17,0.35294117647058826
3172,animal,vertebrate,close,3,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,1,3,0.3333333333333333
3852,animal,hawk,deep,6,True,3,15,15,False,6,6,0,12,0.5,1,4,5,0.2,5,12,0.4166666666666667
3966,animal,Old_World_vulture,deep,7,True,1,6,6,False,1,4,0,5,0.2,1,3,4,0.25,3,5,0.6
17248,plant,fruit_tree,deep,6,False,2,,20,True,5,13,0,18,0.2777777777777778,5,12,17,0.29411764705882354,7,18,0.3888888888888889
15310,plant,tree,close,4,True,1,9,9,False,3,5,0,8,0.375,1,3,4,0.25,3,8,0.375
10994,food,dessert,close,4,True,1,5,5,False,2,2,0,4,0.5,1,1,2,0.5,1,4,0.25
2971,animal,New_World_flycatcher,deep,7,True,2,11,11,False,3,6,0,9,0.3333333333333333,1,5,6,0.16666666666666666,4,9,0.4444444444444444
10237,food,condiment,deep,5,True,1,7,7,False,3,3,0,6,0.5,1,1,2,0.5,1,6,0.16666666666666666
12095,food,flatbread,deep,5,False,2,,20,True,5,13,0,18,0.2777777777777778,2,8,10,0.2,5,18,0.2777777777777778
5224,artifact,measuring_instrument,deep,5,True,1,11,11,False,5,5,0,10,0.5,1,1,2,0.5,2,10,0.2
658,animal,aquatic_vertebrate,close,4,True,1,5,5,False,2,2,0,4,0.5,0,1,1,0.0,1,4,0.25
1943,animal,shark,deep,8,True,1,6,6,False,1,4,0,5,0.2,1,3,4,0.25,3,5,0.6
16414,plant,woody_plant,close,3,False,1,,20,True,5,14,0,19,0.2631578947368421,2,11,13,0.15384615384615385,9,19,0.47368421052631576
4348,body_part,bone,deep,5,True,1,7,7,False,2,4,0,6,0.3333333333333333,1,2,3,0.3333333333333333,2,6,0.3333333333333333
10838,food,dessert,close,4,True,1,6,6,False,1,4,0,5,0.2,0,4,4,0.0,3,5,0.6
9596,body_part,sense_organ,close,3,False,1,,20,True,7,12,0,19,0.3684210526315789,7,10,17,0.4117647058823529,3,19,0.15789473684210525
3743,animal,bird_of_prey,deep,5,True,1,5,5,False,2,2,0,4,0.5,2,1,3,0.6666666666666666,1,4,0.25
4875,artifact,painting,deep,5,False,0,,20,True,18,2,0,20,0.9,0,0,0,0,17,20,0.85
11376,food,cake,close,3,True,1,5,5,False,1,3,0,4,0.25,1,2,3,0.3333333333333333,3,4,0.75
5516,artifact,electronic_device,close,4,True,1,18,18,False,6,11,0,17,0.35294117647058826,1,6,7,0.14285714285714285,8,17,0.47058823529411764
15598,plant,larch,deep,7,True,1,5,5,False,1,3,0,4,0.25,1,2,3,0.3333333333333333,2,4,0.5
11059,food,pudding,deep,5,True,2,9,9,False,1,6,0,7,0.14285714285714285,1,4,5,0.2,4,7,0.5714285714285714
2806,animal,vertebrate,close,3,True,2,10,10,False,7,1,0,8,0.875,0,0,0,0,5,8,0.625
6607,artifact,ship,deep,7,False,1,,20,True,6,13,0,19,0.3157894736842105,5,11,16,0.3125,6,19,0.3157894736842105
3192,animal,bird,close,4,False,2,,20,True,5,13,0,18,0.2777777777777778,3,10,13,0.23076923076923078,10,18,0.5555555555555556
16469,plant,tree,close,4,False,2,,20,True,15,3,0,18,0.8333333333333334,3,2,5,0.6,6,18,0.3333333333333333
5184,artifact,measuring_instrument,deep,5,True,2,13,13,False,7,4,0,11,0.6363636363636364,6,4,10,0.6,2,11,0.18181818181818182
5652,artifact,stringed_instrument,deep,5,False,1,,20,True,3,16,0,19,0.15789473684210525,1,13,14,0.07142857142857142,9,19,0.47368421052631576
4465,body_part,sense_organ,close,3,False,1,,20,True,10,9,0,19,0.5263157894736842,9,8,17,0.5294117647058824,5,19,0.2631578947368421
5757,artifact,cutter,deep,6,True,2,13,13,False,5,6,0,11,0.45454545454545453,3,4,7,0.42857142857142855,2,11,0.18181818181818182
10074,body_part,blood_vessel,deep,5,True,2,7,7,False,3,2,0,5,0.6,3,1,4,0.75,1,5,0.2
5265,artifact,musical_instrument,close,4,False,2,,20,True,8,10,0,18,0.4444444444444444,8,10,18,0.4444444444444444,7,18,0.3888888888888889
4450,body_part,sense_organ,close,3,True,1,7,7,False,3,3,0,6,0.5,1,1,2,0.5,1,6,0.16666666666666666
5653,artifact,musical_instrument,close,4,False,3,,20,True,9,8,0,17,0.5294117647058824,7,8,15,0.4666666666666667,7,17,0.4117647058823529
6396,artifact,container,close,3,True,2,12,12,False,4,6,0,10,0.4,2,3,5,0.4,6,10,0.6
4020,body_part,internal_organ,close,3,False,1,,20,True,6,13,0,19,0.3157894736842105,5,10,15,0.3333333333333333,2,19,0.10526315789473684
10858,food,dessert,close,4,True,1,5,5,False,1,3,0,4,0.25,0,2,2,0.0,2,4,0.5
15611,plant,conifer,deep,6,True,1,6,6,False,2,3,0,5,0.4,1,2,3,0.3333333333333333,2,5,0.4
12377,food,sweet_roll,deep,6,False,2,,20,True,9,9,0,18,0.5,4,6,10,0.4,9,18,0.5
9670,body_part,ocular_muscle,deep,5,True,2,12,12,False,3,7,0,10,0.3,1,4,5,0.2,5,10,0.5
