game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
16864,plant,tree,close,4,False,4,,20,True,9,7,0,16,0.5625,5,5,10,0.5,7,16,0.4375
17361,plant,magnolia,deep,6,True,1,6,6,False,4,1,0,5,0.8,1,0,1,1.0,2,5,0.4
1551,body_part,bone,deep,5,True,1,4,4,False,3,0,0,3,1.0,3,0,3,1.0,0,3,0.0
16096,plant,conifer,deep,6,False,4,,20,True,9,7,0,16,0.5625,5,4,9,0.5555555555555556,6,16,0.375
9650,body_part,mucous_membrane,deep,5,True,4,15,15,False,11,0,0,11,1.0,5,0,5,1.0,2,11,0.18181818181818182
4313,body_part,bone,deep,5,True,1,6,6,False,3,2,0,5,0.6,2,1,3,0.6666666666666666,2,5,0.4
17047,plant,woody_plant,close,3,False,5,,20,True,11,4,0,15,0.7333333333333333,10,4,14,0.7142857142857143,5,15,0.3333333333333333
11006,food,dessert,close,4,True,1,5,5,False,3,1,0,4,0.75,1,0,1,1.0,0,4,0.0
9433,body_part,muscle,close,4,False,3,,20,True,7,10,0,17,0.4117647058823529,5,8,13,0.38461538461538464,12,17,0.7058823529411765
15508,plant,woody_plant,close,3,False,4,,20,True,11,5,0,16,0.6875,3,1,4,0.75,4,16,0.25
1261,animal,vertebrate,close,3,False,4,,20,True,13,3,0,16,0.8125,12,2,14,0.8571428571428571,9,16,0.5625
11459,food,conserve,deep,6,False,4,,20,True,13,3,0,16,0.8125,12,3,15,0.8,3,16,0.1875
11921,food,bread,close,4,False,6,,20,True,13,1,0,14,0.9285714285714286,11,1,12,0.9166666666666666,2,14,0.14285714285714285
15790,plant,fir,deep,7,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,2,3,0.3333333333333333,3,3,1.0
11384,food,cake,close,3,False,5,,20,True,11,4,0,15,0.7333333333333333,4,4,8,0.5,5,15,0.3333333333333333
6380,artifact,container,close,3,False,3,,20,True,16,1,0,17,0.9411764705882353,10,0,10,1.0,5,17,0.29411764705882354
6606,artifact,warship,deep,8,False,2,,20,True,18,0,0,18,1.0,17,0,17,1.0,0,18,0.0
11016,food,ice_cream,deep,6,True,7,19,19,False,8,4,0,12,0.6666666666666666,7,2,9,0.7777777777777778,1,12,0.08333333333333333
1725,animal,shark,deep,8,True,1,4,4,False,3,0,0,3,1.0,2,0,2,1.0,0,3,0.0
1066,animal,aquatic_vertebrate,close,4,True,3,11,11,False,0,8,0,8,0.0,0,8,8,0.0,7,8,0.875
6543,artifact,ship,deep,7,True,1,11,11,False,8,2,0,10,0.8,2,0,2,1.0,6,10,0.6
11697,food,beefsteak,deep,5,False,4,,20,True,5,11,0,16,0.3125,5,11,16,0.3125,11,16,0.6875
5807,artifact,cutting_implement,deep,5,False,7,,20,True,12,1,0,13,0.9230769230769231,12,1,13,0.9230769230769231,0,13,0.0
9949,body_part,artery,deep,6,False,4,,20,True,10,6,0,16,0.625,10,6,16,0.625,3,16,0.1875
17257,plant,woody_plant,close,3,False,4,,20,True,10,6,0,16,0.625,2,1,3,0.6666666666666666,6,16,0.375
1136,animal,bony_fish,deep,6,True,2,10,10,False,5,3,0,8,0.625,5,3,8,0.625,3,8,0.375
12016,food,bread,close,4,False,7,,20,True,13,0,0,13,1.0,12,0,12,1.0,3,13,0.23076923076923078
10981,food,frozen_dessert,deep,5,False,5,,20,True,8,7,0,15,0.5333333333333333,8,7,15,0.5333333333333333,6,15,0.4
546,animal,aquatic_vertebrate,close,4,True,4,19,19,False,12,3,0,15,0.8,11,3,14,0.7857142857142857,5,15,0.3333333333333333
16249,plant,cedar,deep,7,False,1,,20,True,18,1,0,19,0.9473684210526315,5,1,6,0.8333333333333334,1,19,0.05263157894736842
6347,artifact,bag,close,4,False,4,,20,True,16,0,0,16,1.0,9,0,9,1.0,7,16,0.4375
3947,animal,bird_of_prey,deep,5,True,2,14,14,False,6,6,0,12,0.5,6,6,12,0.5,6,12,0.5
357,animal,mammal,close,4,False,6,,20,True,7,7,0,14,0.5,7,7,14,0.5,7,14,0.5
5506,artifact,electronic_device,close,4,False,2,,20,True,16,2,0,18,0.8888888888888888,4,1,5,0.8,12,18,0.6666666666666666
4288,body_part,bone,deep,5,True,3,11,11,False,3,5,0,8,0.375,3,5,8,0.375,5,8,0.625
4458,body_part,nose,deep,5,True,2,11,11,False,6,3,0,9,0.6666666666666666,5,2,7,0.7142857142857143,1,9,0.1111111111111111
9334,body_part,muscle,close,4,True,1,4,4,False,2,1,0,3,0.6666666666666666,0,1,1,0.0,1,3,0.3333333333333333
819,animal,bony_fish,deep,6,False,4,,20,True,12,4,0,16,0.75,12,4,16,0.75,5,16,0.3125
3172,animal,vertebrate,close,3,True,2,11,11,False,8,1,0,9,0.8888888888888888,6,0,6,1.0,1,9,0.1111111111111111
3852,animal,hawk,deep,6,True,3,12,12,False,1,8,0,9,0.1111111111111111,1,8,9,0.1111111111111111,9,9,1.0
3966,animal,Old_World_vulture,deep,7,True,5,18,18,False,2,11,0,13,0.15384615384615385,2,10,12,0.16666666666666666,9,13,0.6923076923076923
17248,plant,fruit_tree,deep,6,False,5,,20,True,10,5,0,15,0.6666666666666666,9,5,14,0.6428571428571429,6,15,0.4
15310,plant,tree,close,4,False,3,,20,True,12,5,0,17,0.7058823529411765,10,4,14,0.7142857142857143,6,17,0.35294117647058826
10994,food,dessert,close,4,False,8,,20,True,3,9,0,12,0.25,3,8,11,0.2727272727272727,8,12,0.6666666666666666
2971,animal,New_World_flycatcher,deep,7,True,5,14,14,False,5,4,0,9,0.5555555555555556,5,4,9,0.5555555555555556,4,9,0.4444444444444444
10237,food,condiment,deep,5,False,2,,20,True,10,8,0,18,0.5555555555555556,4,7,11,0.36363636363636365,7,18,0.3888888888888889
12095,food,flatbread,deep,5,False,4,,20,True,11,5,0,16,0.6875,10,3,13,0.7692307692307693,8,16,0.5
5224,artifact,measuring_instrument,deep,5,False,6,,20,True,7,7,0,14,0.5,3,3,6,0.5,3,14,0.21428571428571427
658,animal,aquatic_vertebrate,close,4,False,4,,20,True,5,11,0,16,0.3125,5,11,16,0.3125,5,16,0.3125
1943,animal,shark,deep,8,True,1,8,8,False,4,3,0,7,0.5714285714285714,4,3,7,0.5714285714285714,3,7,0.42857142857142855
16414,plant,woody_plant,close,3,False,9,,20,True,10,1,0,11,0.9090909090909091,9,0,9,1.0,2,11,0.18181818181818182
4348,body_part,bone,deep,5,True,1,5,5,False,2,2,0,4,0.5,2,2,4,0.5,2,4,0.5
10838,food,dessert,close,4,False,6,,20,True,8,6,0,14,0.5714285714285714,8,6,14,0.5714285714285714,8,14,0.5714285714285714
9596,body_part,sense_organ,close,3,True,1,6,6,False,3,2,0,5,0.6,1,1,2,0.5,0,5,0.0
3743,animal,bird_of_prey,deep,5,True,2,8,8,False,1,5,0,6,0.16666666666666666,1,5,6,0.16666666666666666,5,6,0.8333333333333334
4875,artifact,painting,deep,5,False,2,,20,True,17,1,0,18,0.9444444444444444,1,0,1,1.0,15,18,0.8333333333333334
11376,food,cake,close,3,False,4,,20,True,10,6,0,16,0.625,10,6,16,0.625,6,16,0.375
5516,artifact,electronic_device,close,4,False,8,,20,True,12,0,0,12,1.0,10,0,10,1.0,0,12,0.0
15598,plant,larch,deep,7,False,6,,20,True,9,5,0,14,0.6428571428571429,7,4,11,0.6363636363636364,6,14,0.42857142857142855
11059,food,pudding,deep,5,False,3,,20,True,9,8,0,17,0.5294117647058824,9,8,17,0.5294117647058824,6,17,0.35294117647058826
2806,animal,vertebrate,close,3,True,4,16,16,False,6,6,0,12,0.5,6,6,12,0.5,7,12,0.5833333333333334
6607,artifact,ship,deep,7,False,4,,20,True,15,1,0,16,0.9375,15,1,16,0.9375,0,16,0.0
3192,animal,bird,close,4,False,4,,20,True,11,5,0,16,0.6875,1,1,2,0.5,10,16,0.625
16469,plant,tree,close,4,True,2,9,9,False,7,0,0,7,1.0,3,0,3,1.0,1,7,0.14285714285714285
5184,artifact,measuring_instrument,deep,5,False,5,,20,True,8,7,0,15,0.5333333333333333,8,7,15,0.5333333333333333,7,15,0.4666666666666667
5652,artifact,stringed_instrument,deep,5,False,6,,20,True,8,6,0,14,0.5714285714285714,8,6,14,0.5714285714285714,4,14,0.2857142857142857
4465,body_part,sense_organ,close,3,False,4,,20,True,12,4,0,16,0.75,11,4,15,0.7333333333333333,4,16,0.25
5757,artifact,cutter,deep,6,False,4,,20,True,12,4,0,16,0.75,12,4,16,0.75,3,16,0.1875
10074,body_part,blood_vessel,deep,5,True,1,6,6,False,3,2,0,5,0.6,3,2,5,0.6,2,5,0.4
5265,artifact,musical_instrument,close,4,False,7,,20,True,8,5,0,13,0.6153846153846154,8,5,13,0.6153846153846154,2,13,0.15384615384615385
4450,body_part,sense_organ,close,3,True,3,12,12,False,5,4,0,9,0.5555555555555556,4,4,8,0.5,4,9,0.4444444444444444
5653,artifact,musical_instrument,close,4,False,4,,20,True,15,1,0,16,0.9375,15,1,16,0.9375,0,16,0.0
6396,artifact,container,close,3,False,2,,20,True,16,2,0,18,0.8888888888888888,16,2,18,0.8888888888888888,0,18,0.0
4020,body_part,internal_organ,close,3,False,4,,20,True,12,4,0,16,0.75,10,4,14,0.7142857142857143,4,16,0.25
10858,food,dessert,close,4,False,5,,20,True,12,3,0,15,0.8,12,3,15,0.8,3,15,0.2
15611,plant,conifer,deep,6,False,4,,20,True,8,8,0,16,0.5,7,7,14,0.5,7,16,0.4375
12377,food,sweet_roll,deep,6,False,4,,20,True,15,1,0,16,0.9375,15,1,16,0.9375,2,16,0.125
9670,body_part,ocular_muscle,deep,5,True,1,3,3,False,0,2,0,2,0.0,0,2,2,0.0,2,2,1.0
