game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
6380,artifact,container,close,3,False,5,,20,True,8,7,0,15,0.5333333333333333,1,0,1,1.0,3,15,0.2
6606,artifact,warship,deep,8,True,4,17,17,False,7,6,0,13,0.5384615384615384,4,3,7,0.5714285714285714,5,13,0.38461538461538464
11016,food,ice_cream,deep,6,True,1,6,6,False,2,3,0,5,0.4,1,2,3,0.3333333333333333,3,5,0.6
1725,animal,shark,deep,8,True,1,5,5,False,1,3,0,4,0.25,1,1,2,0.5,1,4,0.25
1066,animal,aquatic_vertebrate,close,4,True,1,3,3,False,0,2,0,2,0.0,0,1,1,0.0,1,2,0.5
6543,artifact,ship,deep,7,False,6,,20,True,8,6,0,14,0.5714285714285714,3,0,3,1.0,8,14,0.5714285714285714
11697,food,beefsteak,deep,5,False,4,,20,True,11,5,0,16,0.6875,3,5,8,0.375,9,16,0.5625
5807,artifact,cutting_implement,deep,5,False,5,,20,True,10,5,0,15,0.6666666666666666,1,3,4,0.25,8,15,0.5333333333333333
9949,body_part,artery,deep,6,False,7,,20,True,1,12,0,13,0.07692307692307693,0,3,3,0.0,7,13,0.5384615384615384
17257,plant,woody_plant,close,3,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,1,3,0.3333333333333333
1136,animal,bony_fish,deep,6,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
12016,food,bread,close,4,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
10981,food,frozen_dessert,deep,5,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
546,animal,aquatic_vertebrate,close,4,True,1,6,6,False,3,2,0,5,0.6,1,2,3,0.3333333333333333,2,5,0.4
16249,plant,cedar,deep,7,True,1,5,5,False,1,3,0,4,0.25,1,3,4,0.25,3,4,0.75
6347,artifact,bag,close,4,False,5,,20,True,8,7,0,15,0.5333333333333333,3,3,6,0.5,7,15,0.4666666666666667
3947,animal,bird_of_prey,deep,5,True,2,6,6,False,1,3,0,4,0.25,0,3,3,0.0,2,4,0.5
357,animal,mammal,close,4,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
5506,artifact,electronic_device,close,4,False,2,,20,True,14,4,0,18,0.7777777777777778,0,0,0,0,12,18,0.6666666666666666
4288,body_part,bone,deep,5,True,2,8,8,False,1,5,0,6,0.16666666666666666,1,3,4,0.25,2,6,0.3333333333333333
4458,body_part,nose,deep,5,True,1,5,5,False,1,3,0,4,0.25,0,2,2,0.0,2,4,0.5
9334,body_part,muscle,close,4,True,1,4,4,False,1,2,0,3,0.3333333333333333,0,1,1,0.0,1,3,0.3333333333333333
819,animal,bony_fish,deep,6,True,1,4,4,False,1,2,0,3,0.3333333333333333,0,1,1,0.0,1,3,0.3333333333333333
3172,animal,vertebrate,close,3,True,1,4,4,False,2,1,0,3,0.6666666666666666,1,0,1,1.0,0,3,0.0
3852,animal,hawk,deep,6,True,1,5,5,False,1,3,0,4,0.25,0,2,2,0.0,2,4,0.5
3966,animal,Old_World_vulture,deep,7,True,1,5,5,False,0,4,0,4,0.0,0,2,2,0.0,3,4,0.75
17248,plant,fruit_tree,deep,6,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,3,3,1.0
15310,plant,tree,close,4,False,5,,20,True,10,5,0,15,0.6666666666666666,5,3,8,0.625,5,15,0.3333333333333333
10994,food,dessert,close,4,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
2971,animal,New_World_flycatcher,deep,7,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
10237,food,condiment,deep,5,True,1,5,5,False,1,3,0,4,0.25,0,1,1,0.0,1,4,0.25
12095,food,flatbread,deep,5,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
5224,artifact,measuring_instrument,deep,5,True,2,6,6,False,0,4,0,4,0.0,0,1,1,0.0,2,4,0.5
658,animal,aquatic_vertebrate,close,4,True,1,5,5,False,1,3,0,4,0.25,1,2,3,0.3333333333333333,2,4,0.5
1943,animal,shark,deep,8,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
16414,plant,woody_plant,close,3,True,1,5,5,False,1,3,0,4,0.25,0,1,1,0.0,1,4,0.25
4348,body_part,bone,deep,5,False,4,,20,True,9,7,0,16,0.5625,3,0,3,1.0,7,16,0.4375
10838,food,dessert,close,4,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
9596,body_part,sense_organ,close,3,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,1,3,0.3333333333333333
3743,animal,bird_of_prey,deep,5,True,1,6,6,False,1,4,0,5,0.2,1,3,4,0.25,3,5,0.6
4875,artifact,painting,deep,5,False,2,,20,True,14,4,0,18,0.7777777777777778,0,1,1,0.0,12,18,0.6666666666666666
11376,food,cake,close,3,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
5516,artifact,electronic_device,close,4,False,3,,20,True,9,8,0,17,0.5294117647058824,2,1,3,0.6666666666666666,8,17,0.47058823529411764
15598,plant,larch,deep,7,True,1,6,6,False,0,5,0,5,0.0,0,4,4,0.0,4,5,0.8
11059,food,pudding,deep,5,True,1,5,5,False,0,4,0,4,0.0,0,2,2,0.0,3,4,0.75
2806,animal,vertebrate,close,3,True,1,3,3,False,0,2,0,2,0.0,0,0,0,0,1,2,0.5
6607,artifact,ship,deep,7,False,5,,20,True,4,11,0,15,0.26666666666666666,2,8,10,0.2,5,15,0.3333333333333333
3192,animal,bird,close,4,True,2,7,7,False,1,4,0,5,0.2,1,3,4,0.25,2,5,0.4
16469,plant,tree,close,4,False,4,,20,True,5,11,0,16,0.3125,2,5,7,0.2857142857142857,6,16,0.375
5184,artifact,measuring_instrument,deep,5,True,2,9,9,False,3,4,0,7,0.42857142857142855,3,4,7,0.42857142857142855,2,7,0.2857142857142857
5652,artifact,stringed_instrument,deep,5,False,7,,20,True,4,9,0,13,0.3076923076923077,0,4,4,0.0,6,13,0.46153846153846156
4465,body_part,sense_organ,close,3,True,2,5,5,False,3,0,0,3,1.0,0,0,0,0,2,3,0.6666666666666666
5757,artifact,cutter,deep,6,True,6,18,18,False,2,10,0,12,0.16666666666666666,1,4,5,0.2,3,12,0.25
10074,body_part,blood_vessel,deep,5,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,2,3,0.6666666666666666
5265,artifact,musical_instrument,close,4,False,5,,20,True,10,5,0,15,0.6666666666666666,3,4,7,0.42857142857142855,6,15,0.4
4450,body_part,sense_organ,close,3,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,2,3,0.3333333333333333,1,3,0.3333333333333333
5653,artifact,musical_instrument,close,4,False,3,,20,True,11,6,0,17,0.6470588235294118,4,3,7,0.5714285714285714,7,17,0.4117647058823529
6396,artifact,container,close,3,True,4,13,13,False,3,6,0,9,0.3333333333333333,0,0,0,0,2,9,0.2222222222222222
4020,body_part,internal_organ,close,3,False,6,,20,True,3,11,0,14,0.21428571428571427,2,7,9,0.2222222222222222,7,14,0.5
10858,food,dessert,close,4,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
15611,plant,conifer,deep,6,True,4,19,19,False,4,11,0,15,0.26666666666666666,3,7,10,0.3,6,15,0.4
12377,food,sweet_roll,deep,6,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,1,3,0.3333333333333333
9670,body_part,ocular_muscle,deep,5,True,2,8,8,False,1,5,0,6,0.16666666666666666,1,5,6,0.16666666666666666,3,6,0.5
