game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
1261,animal,vertebrate,close,3,False,7,,20,True,5,8,0,13,0.38461538461538464,2,2,4,0.5,6,13,0.46153846153846156
11459,food,conserve,deep,6,True,2,20,20,False,5,13,0,18,0.2777777777777778,5,10,15,0.3333333333333333,10,18,0.5555555555555556
11921,food,bread,close,4,True,3,15,15,False,4,8,0,12,0.3333333333333333,3,6,9,0.3333333333333333,6,12,0.5
15790,plant,fir,deep,7,True,2,7,7,False,0,5,0,5,0.0,0,4,4,0.0,4,5,0.8
11384,food,cake,close,3,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,3,3,1.0
6380,artifact,container,close,3,False,4,,20,True,6,10,0,16,0.375,2,3,5,0.4,6,16,0.375
6606,artifact,warship,deep,8,False,4,,20,True,12,4,0,16,0.75,8,3,11,0.7272727272727273,7,16,0.4375
11016,food,ice_cream,deep,6,True,2,12,12,False,5,5,0,10,0.5,2,3,5,0.4,2,10,0.2
1725,animal,shark,deep,8,True,1,8,8,False,1,6,0,7,0.14285714285714285,1,4,5,0.2,4,7,0.5714285714285714
1066,animal,aquatic_vertebrate,close,4,False,6,,20,True,10,4,0,14,0.7142857142857143,9,4,13,0.6923076923076923,9,14,0.6428571428571429
6543,artifact,ship,deep,7,False,3,,20,True,6,11,0,17,0.35294117647058826,3,5,8,0.375,4,17,0.23529411764705882
11697,food,beefsteak,deep,5,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
5807,artifact,cutting_implement,deep,5,False,4,,20,True,11,5,0,16,0.6875,0,0,0,0,11,16,0.6875
9949,body_part,artery,deep,6,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,2,3,0.6666666666666666
17257,plant,woody_plant,close,3,False,5,,20,True,7,8,0,15,0.4666666666666667,5,7,12,0.4166666666666667,10,15,0.6666666666666666
1136,animal,bony_fish,deep,6,True,2,10,10,False,1,7,0,8,0.125,0,3,3,0.0,4,8,0.5
12016,food,bread,close,4,True,1,7,7,False,2,4,0,6,0.3333333333333333,1,4,5,0.2,4,6,0.6666666666666666
10981,food,frozen_dessert,deep,5,True,2,6,6,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
546,animal,aquatic_vertebrate,close,4,False,7,,20,True,9,4,0,13,0.6923076923076923,5,2,7,0.7142857142857143,5,13,0.38461538461538464
16249,plant,cedar,deep,7,True,2,8,8,False,0,6,0,6,0.0,0,5,5,0.0,3,6,0.5
6347,artifact,bag,close,4,True,7,17,17,False,2,8,0,10,0.2,1,4,5,0.2,6,10,0.6
3947,animal,bird_of_prey,deep,5,True,5,16,16,False,2,9,0,11,0.18181818181818182,2,8,10,0.2,7,11,0.6363636363636364
357,animal,mammal,close,4,True,1,6,6,False,1,4,0,5,0.2,0,2,2,0.0,2,5,0.4
5506,artifact,electronic_device,close,4,False,3,,20,True,16,1,0,17,0.9411764705882353,0,0,0,0,10,17,0.5882352941176471
4288,body_part,bone,deep,5,True,2,12,12,False,7,3,0,10,0.7,4,1,5,0.8,7,10,0.7
4458,body_part,nose,deep,5,True,5,14,14,False,4,5,0,9,0.4444444444444444,1,4,5,0.2,4,9,0.4444444444444444
9334,body_part,muscle,close,4,True,3,17,17,False,7,7,0,14,0.5,7,5,12,0.5833333333333334,5,14,0.35714285714285715
819,animal,bony_fish,deep,6,False,3,,20,True,7,10,0,17,0.4117647058823529,4,9,13,0.3076923076923077,5,17,0.29411764705882354
3172,animal,vertebrate,close,3,True,2,10,10,False,4,4,0,8,0.5,4,2,6,0.6666666666666666,2,8,0.25
3852,animal,hawk,deep,6,True,1,6,6,False,2,3,0,5,0.4,0,2,2,0.0,3,5,0.6
3966,animal,Old_World_vulture,deep,7,True,1,5,5,False,0,4,0,4,0.0,0,4,4,0.0,4,4,1.0
17248,plant,fruit_tree,deep,6,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,1,2,0.5,2,3,0.6666666666666666
15310,plant,tree,close,4,False,4,,20,True,9,7,0,16,0.5625,6,6,12,0.5,7,16,0.4375
10994,food,dessert,close,4,True,2,15,15,False,8,5,0,13,0.6153846153846154,7,4,11,0.6363636363636364,7,13,0.5384615384615384
2971,animal,New_World_flycatcher,deep,7,True,1,4,4,False,2,1,0,3,0.6666666666666666,2,1,3,0.6666666666666666,2,3,0.6666666666666666
10237,food,condiment,deep,5,False,4,,20,True,8,8,0,16,0.5,3,4,7,0.42857142857142855,10,16,0.625
12095,food,flatbread,deep,5,True,3,7,7,False,0,4,0,4,0.0,0,3,3,0.0,2,4,0.5
5224,artifact,measuring_instrument,deep,5,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,2,3,0.6666666666666666
658,animal,aquatic_vertebrate,close,4,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,2,3,0.6666666666666666
1943,animal,shark,deep,8,True,2,11,11,False,4,5,0,9,0.4444444444444444,2,3,5,0.4,8,9,0.8888888888888888
16414,plant,woody_plant,close,3,True,6,18,18,False,7,5,0,12,0.5833333333333334,3,0,3,1.0,10,12,0.8333333333333334
4348,body_part,bone,deep,5,True,1,6,6,False,1,4,0,5,0.2,0,4,4,0.0,2,5,0.4
10838,food,dessert,close,4,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
9596,body_part,sense_organ,close,3,True,1,4,4,False,2,1,0,3,0.6666666666666666,2,1,3,0.6666666666666666,2,3,0.6666666666666666
3743,animal,bird_of_prey,deep,5,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,3,4,0.75
4875,artifact,painting,deep,5,False,4,,20,True,16,0,0,16,1.0,2,0,2,1.0,12,16,0.75
11376,food,cake,close,3,False,4,,20,True,8,8,0,16,0.5,2,3,5,0.4,6,16,0.375
5516,artifact,electronic_device,close,4,False,4,,20,True,5,11,0,16,0.3125,5,8,13,0.38461538461538464,11,16,0.6875
15598,plant,larch,deep,7,True,1,4,4,False,1,2,0,3,0.3333333333333333,1,2,3,0.3333333333333333,3,3,1.0
11059,food,pudding,deep,5,True,2,17,17,False,8,7,0,15,0.5333333333333333,6,5,11,0.5454545454545454,8,15,0.5333333333333333
2806,animal,vertebrate,close,3,True,2,16,16,False,13,1,0,14,0.9285714285714286,1,0,1,1.0,8,14,0.5714285714285714
6607,artifact,ship,deep,7,False,7,,20,True,3,10,0,13,0.23076923076923078,1,7,8,0.125,8,13,0.6153846153846154
3192,animal,bird,close,4,True,4,12,12,False,2,6,0,8,0.25,1,5,6,0.16666666666666666,3,8,0.375
16469,plant,tree,close,4,False,7,,20,True,8,5,0,13,0.6153846153846154,0,0,0,0,4,13,0.3076923076923077
5184,artifact,measuring_instrument,deep,5,True,2,9,9,False,1,6,0,7,0.14285714285714285,0,4,4,0.0,3,7,0.42857142857142855
5652,artifact,stringed_instrument,deep,5,True,3,20,20,False,8,9,0,17,0.47058823529411764,6,8,14,0.42857142857142855,8,17,0.47058823529411764
4465,body_part,sense_organ,close,3,False,5,,20,True,8,7,0,15,0.5333333333333333,6,5,11,0.5454545454545454,6,15,0.4
5757,artifact,cutter,deep,6,False,5,,20,True,7,8,0,15,0.4666666666666667,6,7,13,0.46153846153846156,8,15,0.5333333333333333
10074,body_part,blood_vessel,deep,5,True,3,11,11,False,3,5,0,8,0.375,2,4,6,0.3333333333333333,2,8,0.25
5265,artifact,musical_instrument,close,4,True,4,15,15,False,7,4,0,11,0.6363636363636364,4,3,7,0.5714285714285714,2,11,0.18181818181818182
4450,body_part,sense_organ,close,3,True,1,5,5,False,2,2,0,4,0.5,2,1,3,0.6666666666666666,1,4,0.25
5653,artifact,musical_instrument,close,4,False,4,,20,True,5,11,0,16,0.3125,1,9,10,0.1,10,16,0.625
6396,artifact,container,close,3,True,2,18,18,False,8,8,0,16,0.5,2,1,3,0.6666666666666666,5,16,0.3125
4020,body_part,internal_organ,close,3,True,1,7,7,False,3,3,0,6,0.5,3,2,5,0.6,4,6,0.6666666666666666
10858,food,dessert,close,4,True,1,5,5,False,2,2,0,4,0.5,2,2,4,0.5,3,4,0.75
15611,plant,conifer,deep,6,True,1,4,4,False,0,3,0,3,0.0,0,2,2,0.0,2,3,0.6666666666666666
12377,food,sweet_roll,deep,6,True,1,5,5,False,0,4,0,4,0.0,0,3,3,0.0,2,4,0.5
9670,body_part,ocular_muscle,deep,5,True,1,4,4,False,0,3,0,3,0.0,0,3,3,0.0,3,3,1.0
