game_id,target_property,sampling_hypothesis,distance_group,distance,success,guess_count,turns_to_solution,total_turns,max_turns_reached,positive_testing_queries,negative_testing_queries,unlabeled_test_queries,total_test_queries,positive_testing_bias,filtered_positive_testing_queries,filtered_negative_testing_queries,filtered_labeled_test_queries,filtered_positive_testing_bias,conclusive_falsification_turns,evaluable_conclusive_falsification_turns,conclusive_falsification_rate
11697,food,beefsteak,deep,5,False,8,,20,True,12,0,0,12,1.0,11,0,11,1.0,0,12,0.0
5807,artifact,cutting_implement,deep,5,False,8,,20,True,12,0,0,12,1.0,9,0,9,1.0,0,12,0.0
9949,body_part,artery,deep,6,True,1,6,6,False,4,1,0,5,0.8,1,0,1,1.0,2,5,0.4
17257,plant,woody_plant,close,3,False,8,,20,True,11,1,0,12,0.9166666666666666,7,1,8,0.875,1,12,0.08333333333333333
1136,animal,bony_fish,deep,6,False,9,,20,True,9,2,0,11,0.8181818181818182,6,1,7,0.8571428571428571,3,11,0.2727272727272727
12016,food,bread,close,4,True,1,4,4,False,2,1,0,3,0.6666666666666666,1,1,2,0.5,1,3,0.3333333333333333
10981,food,frozen_dessert,deep,5,False,9,,20,True,10,1,0,11,0.9090909090909091,4,1,5,0.8,3,11,0.2727272727272727
546,animal,aquatic_vertebrate,close,4,False,9,,20,True,8,3,0,11,0.7272727272727273,8,3,11,0.7272727272727273,1,11,0.09090909090909091
16249,plant,cedar,deep,7,False,9,,20,True,9,2,0,11,0.8181818181818182,9,1,10,0.9,2,11,0.18181818181818182
6347,artifact,bag,close,4,False,8,,20,True,8,4,0,12,0.6666666666666666,6,1,7,0.8571428571428571,2,12,0.16666666666666666
3947,animal,bird_of_prey,deep,5,False,9,,20,True,9,2,0,11,0.8181818181818182,9,2,11,0.8181818181818182,2,11,0.18181818181818182
357,animal,mammal,close,4,True,4,10,10,False,4,2,0,6,0.6666666666666666,0,0,0,0,1,6,0.16666666666666666
5506,artifact,electronic_device,close,4,False,8,,20,True,10,2,0,12,0.8333333333333334,1,0,1,1.0,4,12,0.3333333333333333
4288,body_part,bone,deep,5,True,1,4,4,False,2,1,0,3,0.6666666666666666,0,0,0,0,1,3,0.3333333333333333
4458,body_part,nose,deep,5,False,10,,20,True,9,1,0,10,0.9,4,0,4,1.0,1,10,0.1
9334,body_part,muscle,close,4,True,3,9,9,False,5,1,0,6,0.8333333333333334,4,0,4,1.0,1,6,0.16666666666666666
819,animal,bony_fish,deep,6,False,8,,20,True,10,2,0,12,0.8333333333333334,8,1,9,0.8888888888888888,0,12,0.0
3172,animal,vertebrate,close,3,False,8,,20,True,11,1,0,12,0.9166666666666666,5,0,5,1.0,2,12,0.16666666666666666
3852,animal,hawk,deep,6,False,9,,20,True,11,0,0,11,1.0,9,0,9,1.0,0,11,0.0
3966,animal,Old_World_vulture,deep,7,False,8,,20,True,7,5,0,12,0.5833333333333334,6,4,10,0.6,2,12,0.16666666666666666
17248,plant,fruit_tree,deep,6,True,6,13,13,False,7,0,0,7,1.0,7,0,7,1.0,0,7,0.0
15310,plant,tree,close,4,False,9,,20,True,9,2,0,11,0.8181818181818182,8,2,10,0.8,1,11,0.09090909090909091
10994,food,dessert,close,4,False,8,,20,True,10,2,0,12,0.8333333333333334,6,2,8,0.75,0,12,0.0
2971,animal,New_World_flycatcher,deep,7,False,9,,20,True,10,1,0,11,0.9090909090909091,10,1,11,0.9090909090909091,1,11,0.09090909090909091
10237,food,condiment,deep,5,False,9,,20,True,9,2,0,11,0.8181818181818182,7,2,9,0.7777777777777778,2,11,0.18181818181818182
12095,food,flatbread,deep,5,True,3,9,9,False,6,0,0,6,1.0,6,0,6,1.0,0,6,0.0
5224,artifact,measuring_instrument,deep,5,False,9,,20,True,9,2,0,11,0.8181818181818182,6,2,8,0.75,2,11,0.18181818181818182
658,animal,aquatic_vertebrate,close,4,False,8,,20,True,9,3,0,12,0.75,6,2,8,0.75,3,12,0.25
1943,animal,shark,deep,8,False,9,,20,True,7,4,0,11,0.6363636363636364,3,3,6,0.5,4,11,0.36363636363636365
16414,plant,woody_plant,close,3,False,9,,20,True,6,5,0,11,0.5454545454545454,5,3,8,0.625,3,11,0.2727272727272727
4348,body_part,bone,deep,5,True,3,11,11,False,4,4,0,8,0.5,2,2,4,0.5,3,8,0.375
10838,food,dessert,close,4,True,1,5,5,False,2,2,0,4,0.5,2,2,4,0.5,2,4,0.5
9596,body_part,sense_organ,close,3,False,8,,20,True,10,2,0,12,0.8333333333333334,7,1,8,0.875,1,12,0.08333333333333333
3743,animal,bird_of_prey,deep,5,False,8,,20,True,10,2,0,12,0.8333333333333334,10,2,12,0.8333333333333334,1,12,0.08333333333333333
4875,artifact,painting,deep,5,False,8,,20,True,12,0,0,12,1.0,2,0,2,1.0,6,12,0.5
11376,food,cake,close,3,False,8,,20,True,11,1,0,12,0.9166666666666666,10,1,11,0.9090909090909091,1,12,0.08333333333333333
5516,artifact,electronic_device,close,4,False,9,,20,True,9,2,0,11,0.8181818181818182,2,1,3,0.6666666666666666,3,11,0.2727272727272727
15598,plant,larch,deep,7,False,8,,20,True,7,5,0,12,0.5833333333333334,4,3,7,0.5714285714285714,4,12,0.3333333333333333
11059,food,pudding,deep,5,False,9,,20,True,11,0,0,11,1.0,7,0,7,1.0,0,11,0.0
2806,animal,vertebrate,close,3,False,7,,20,True,8,5,0,13,0.6153846153846154,4,2,6,0.6666666666666666,5,13,0.38461538461538464
6607,artifact,ship,deep,7,False,8,,20,True,12,0,0,12,1.0,5,0,5,1.0,4,12,0.3333333333333333
3192,animal,bird,close,4,False,8,,20,True,11,1,0,12,0.9166666666666666,7,0,7,1.0,1,12,0.08333333333333333
16469,plant,tree,close,4,False,9,,20,True,9,2,0,11,0.8181818181818182,5,1,6,0.8333333333333334,1,11,0.09090909090909091
5184,artifact,measuring_instrument,deep,5,False,9,,20,True,11,0,0,11,1.0,10,0,10,1.0,0,11,0.0
5652,artifact,stringed_instrument,deep,5,False,9,,20,True,8,3,0,11,0.7272727272727273,6,3,9,0.6666666666666666,3,11,0.2727272727272727
4465,body_part,sense_organ,close,3,True,1,4,4,False,3,0,0,3,1.0,2,0,2,1.0,0,3,0.0
5757,artifact,cutter,deep,6,False,8,,20,True,8,4,0,12,0.6666666666666666,4,4,8,0.5,2,12,0.16666666666666666
10074,body_part,blood_vessel,deep,5,True,3,10,10,False,6,1,0,7,0.8571428571428571,1,1,2,0.5,2,7,0.2857142857142857
5265,artifact,musical_instrument,close,4,False,8,,20,True,10,2,0,12,0.8333333333333334,7,2,9,0.7777777777777778,1,12,0.08333333333333333
4450,body_part,sense_organ,close,3,True,1,3,3,False,2,0,0,2,1.0,1,0,1,1.0,1,2,0.5
5653,artifact,musical_instrument,close,4,False,8,,20,True,8,4,0,12,0.6666666666666666,2,1,3,0.6666666666666666,5,12,0.4166666666666667
6396,artifact,container,close,3,False,8,,20,True,10,2,0,12,0.8333333333333334,5,1,6,0.8333333333333334,0,12,0.0
4020,body_part,internal_organ,close,3,False,9,,20,True,11,0,0,11,1.0,11,0,11,1.0,0,11,0.0
10858,food,dessert,close,4,False,8,,20,True,9,3,0,12,0.75,9,3,12,0.75,2,12,0.16666666666666666
15611,plant,conifer,deep,6,False,10,,20,True,10,0,0,10,1.0,10,0,10,1.0,0,10,0.0
12377,food,sweet_roll,deep,6,False,8,,20,True,9,3,0,12,0.75,8,2,10,0.8,2,12,0.16666666666666666
9670,body_part,ocular_muscle,deep,5,True,9,20,20,False,11,0,0,11,1.0,7,0,7,1.0,0,11,0.0
